,CollegePlayerType,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo
670,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.12,12.46,58.5,67.5
671,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,12.68,58.5,68.5
672,Role Player,48.0,57.0,46.0,52.1,6.6,61.0,1.43,0.18,15.4,3.34,13.27,51.0,62.5
673,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.37,13.58,51.5,72.5
674,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.45,13.84,54.0,61.5
675,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,12.74,55.0,76.5
676,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.56,14.22,56.5,72.5
677,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.41,13.44,54.0,65.0
678,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.33,12.63,56.0,61.0
679,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,12.05,56.0,60.5
680,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.4,14.3,46.5,54.0
681,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1500000000000004,13.1,45.5,55.5
682,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,12.6,56.5,61.0
683,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,12.4,49.5,62.5
684,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1,12.7,48.5,51.5
685,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.45,13.3,57.0,64.5
686,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.4,58.0,58.0
687,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.1,61.0,66.0
688,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.55,14.7,53.0,60.0
689,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.35,13.6,52.5,35.5
690,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,12.9,53.0,63.0
691,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.45,13.0,51.0,64.0
692,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.5,14.7,50.0,64.5
693,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,12.5,54.0,51.5
694,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,13.0,52.5,60.5
695,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.35,13.4,53.5,64.0
696,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,12.5,60.5,67.0
697,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.35,13.2,64.5,66.5
698,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.95,12.1,54.0,61.5
699,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.47,13.84,56.5,72.0
700,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.175,12.24,61.0,68.33333333333333
701,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.74,15.26,52.0,58.66666666666666
702,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.5700000000000003,14.59,49.0,57.66666666666666
703,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.67,14.9,53.0,68.0
704,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.3200000000000003,13.45,51.0,64.33333333333333
705,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.52,14.04,52.5,64.0
706,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.255,13.27,47.5,61.333333333333336
707,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.035,12.06,62.0,68.0
708,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.275,13.58,55.5,59.333333333333336
709,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.155,12.76,52.0,56.333333333333336
710,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.215,12.96,55.0,55.0
711,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.465,13.71,52.5,59.333333333333336
712,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.37,13.74,53.5,61.0
713,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.375,13.25,58.0,54.333333333333336
714,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.47,13.97,48.0,60.0
715,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.28,12.94,53.5,63.0
716,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.77,15.12,51.5,62.5
717,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.68,14.0,50.5,70.5
718,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.53,14.95,46.5,61.0
719,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.33,13.99,46.5,51.5
720,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.77,15.21,48.5,57.0
721,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.5,53.0,58.0
722,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,4.04,15.29,48.0,66.5
723,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.34,14.46,54.0,60.0
724,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.24,12.87,56.5,72.5
725,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.41,13.9,45.5,54.5
726,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.79,15.07,41.0,61.5
727,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.15,13.13,46.0,56.5
728,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.94,12.19,59.5,66.0
729,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.29,13.33,52.66666666666666,55.66666666666666
730,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.125,12.99,57.66666666666666,63.66666666666666
731,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.995,12.31,54.333333333333336,52.333333333333336
732,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.1100000000000003,12.51,61.0,59.333333333333336
733,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.145,12.56,56.66666666666666,53.66666666666666
734,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.475,14.49,48.333333333333336,64.0
735,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.545,13.79,48.0,60.333333333333336
736,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,13.8,53.0,48.333333333333336
737,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.23,12.5,51.333333333333336,52.66666666666666
738,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.2,13.29,48.66666666666666,51.0
739,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.29,12.75,50.333333333333336,41.0
740,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.21,12.88,54.66666666666666,57.66666666666666
741,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.76,11.63,62.5,66.5
742,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.83,11.65,59.5,73.5
743,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.15,13.19,60.5,74.0
744,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.82,11.46,65.5,72.0
745,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.77,11.09,58.5,70.0
746,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.66,11.07,62.0,73.0
747,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.06,12.53,66.5,68.0
748,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.05,13.0,56.0,79.0
749,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.93,12.14,62.0,71.5
750,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.98,12.66,55.0,75.0
751,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.87,11.83,61.0,68.5
752,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.11,13.29,59.0,71.0
753,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.02,13.21,62.5,70.0
754,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.0,12.84,72.0,75.0
755,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.17,13.22,65.5,73.5
756,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.85,12.17,60.5,67.0
757,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.185,12.63,53.333333333333336,69.33333333333333
758,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.355,13.08,58.333333333333336,67.66666666666667
759,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.295,13.3,51.0,64.0
760,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,12.23,58.66666666666666,63.66666666666666
761,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.23,12.59,51.333333333333336,60.333333333333336
762,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.385,13.83,50.333333333333336,66.0
763,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.08,11.75,55.333333333333336,58.333333333333336
764,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.26,12.89,59.0,64.0
765,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.42,13.27,48.0,57.66666666666666
766,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.48,13.29,47.66666666666666,61.66666666666666
767,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,12.5,47.333333333333336,61.0
768,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.29,13.4,55.333333333333336,65.66666666666667
769,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.415,13.26,50.66666666666666,63.0
770,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.215,12.57,54.333333333333336,69.66666666666667
771,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.4400000000000004,13.77,51.333333333333336,69.0
772,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.19,12.09,61.0,66.66666666666667
773,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.295,12.35,55.0,56.333333333333336
774,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.265,12.5,57.0,64.33333333333333
775,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.47,13.05,56.333333333333336,66.33333333333333
776,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.175,12.21,53.333333333333336,61.0
777,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.56,13.76,48.66666666666666,64.33333333333333
778,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.435,13.32,52.66666666666666,63.66666666666666
779,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.36,13.41,56.0,64.66666666666667
780,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.22,12.35,52.66666666666666,58.333333333333336
781,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.16,13.18,57.66666666666666,66.0
782,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.065,12.41,56.66666666666666,71.0
783,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.28,12.5,54.333333333333336,60.0
784,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.25,12.67,61.333333333333336,65.66666666666667
785,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.205,11.8,57.333333333333336,62.0
786,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.425,12.9,55.333333333333336,63.333333333333336
787,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.42,13.55,54.0,58.333333333333336
788,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,2.95,11.35,60.333333333333336,66.0
789,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.115,12.71,62.333333333333336,63.66666666666666
790,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.45,13.04,50.333333333333336,57.333333333333336
791,Impact Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.14,12.36,57.66666666666666,66.66666666666667
792,Starter,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.23,13.03,56.0,70.0
793,Role Player,56.07339449541284,53.269113149847094,55.45871559633027,55.84678899082568,10.300305810397555,69.5474006116208,1.8209174311926608,0.17045871559633025,17.6045871559633,3.26,12.22,52.66666666666666,57.66666666666666
