CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed
4809,780,3,10/15/2021,Division 2,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4810,780,3,10/15/2021,Division 2,Role Player,2.94,2.94,11.65,,63,58,64,,,,1.99,2.01,2.09,2.01,64,62,56,47,51,70,55.4,14.7,60,1.8,0.17,18
1334,780,3,10/15/2021,Division 2,Starter,3.09,3.11,12.61,,53,56,53,,,,,,,,64,72,60,57,51,62,54.5,12.1,70,1.65,0.18,19.2
1334,780,3,10/15/2021,Division 2,Starter,3.09,3.11,12.61,,53,56,53,,,,,,,,64,72,60,45,61,66,57.7,13.3,58,1.96,0.17,20.1
4812,780,3,10/15/2021,Division 2,Impact Player,3.21,3.09,12.4,,62,62,62,,,,,,,,58,59,58,58,53,70,59.1,14.5,71,2.35,0.15,17.7
4813,780,3,10/15/2021,Division 2,Starter,3.12,3.23,13.62,,62,62,61,,,,,,,,62,63,59,64,67,44,52.2,6.1,77,1.36,0.2,14
4814,780,3,10/15/2021,Division 2,Role Player,3.39,3.27,13.06,,57,55,59,,,,,,,,66,67,69,61,39,58,59.4,10.5,74,1.99,0.17,19.2
4815,780,3,10/15/2021,Division 2,Role Player,3.25,3.25,13.12,,55,54,58,,,,,,,,59,56,61,63,47,71,52,15,76,1.6,0.16,16.9
4816,780,3,10/15/2021,Division 2,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4817,780,3,10/15/2021,Division 2,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4818,780,3,10/15/2021,Division 2,Impact Player,3.07,3.12,12.25,,60,64,64,,,,1.78,1.78,1.84,1.75,64,60,69,52,59,55,62.1,9.7,65,2.32,0.17,16.8
4819,780,3,10/15/2021,Division 2,Impact Player,3.23,3.33,13.68,,62,59,59,,,,,,,,70,70,72,43,53,45,62.3,6.2,56,2.16,0.18,19.1
4820,780,3,10/15/2021,Division 2,Impact Player,3.31,3.29,13.36,,48,54,55,,,,,,,,,,,,,,,,,,,
4821,780,3,10/15/2021,Division 2,Role Player,3.38,3.33,13.7,,55,58,57,,,,,,,,60,60,65,59,60,56,55.4,10,73,1.66,0.18,17.6
4822,780,3,10/15/2021,Division 2,Impact Player,2.9,2.92,11.79,,52,58,59,,,,,,,,58,60,67,57,42,69,58.6,14.4,70,2.14,0.16,18.4
4823,780,3,10/15/2021,Division 2,Starter,3.34,3.32,13.25,,59,59,59,,,,1.75,1.69,1.69,1.72,67,63,68,45,47,44,58.6,5.8,57,1.74,0.19,15.9
4824,780,3,10/15/2021,Division 2,Role Player,3.09,3.07,12.46,,52,53,54,,,,,,,,63,60,60,49,47,58,58.1,10.8,62,1.83,0.18,18.3
4825,780,3,10/15/2021,Division 2,Starter,3.06,3.16,12.49,,59,61,59,,,,1.91,1.99,1.94,1.87,71,64,63,61,53,55,54.9,9.8,74,1.49,0.17,17.8
4826,780,3,10/15/2021,Division 2,Impact Player,2.95,3.02,12.12,,58,61,59,,,,1.91,1.85,1.88,1.84,67,67,68,55,58,47,55.3,7,68,1.67,0.17,16.7
4827,780,3,10/15/2021,Division 2,Role Player,3.16,3.14,12.67,,57,58,60,,,,,,,,55,57,57,41,50,66,54.5,13.2,54,1.71,0.16,17.9
1372,781,4,10/6/2021,Division 3,Impact Player,3.24,3.2,13.19,,52,55,55,,,,2,2.03,2.09,2.04,55,56,59,56,44,53,51.7,9,69,1.57,0.17,14
1372,781,4,10/6/2021,Division 3,Impact Player,3.24,3.2,13.19,,52,55,55,,,,2,2.03,2.09,2.04,55,56,59,60,52,66,54.5,13.1,73,1.85,0.16,17
1373,781,4,10/6/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,65,26,55,51.4,9.6,79,1.49,0.17,19.6
1374,781,4,10/6/2021,Division 3,Starter,3,2.96,12.34,,50,52,51,,,,,,,,,,,66,64,56,55.4,9.9,79,1.7,0.18,15.6
1371,781,4,10/6/2021,Division 3,Impact Player,3.25,3.13,12.53,,53,54,56,,,,,,,,60,57,54,48,47,47,56,7.1,61,1.72,0.18,16.5
1371,781,4,10/6/2021,Division 3,Impact Player,3.25,3.13,12.53,,53,54,56,,,,,,,,60,57,54,47,44,50,59.6,8,60,2.11,0.17,17.6
1376,781,4,10/6/2021,Division 3,Starter,3.49,3.48,14.1,,53,53,52,,,,2,1.93,1.88,1.88,61,54,55,60,52,62,60.4,12,73,2.39,0.15,19
1376,781,4,10/6/2021,Division 3,Starter,3.49,3.48,14.1,,53,53,52,,,,2,1.93,1.88,1.88,61,54,55,55,53,56,57.7,9.8,68,2.04,0.16,18.7
1379,781,4,10/6/2021,Division 3,Starter,3.72,3.72,15.79,,50,51,52,,,,,,,,55,47,56,52,45,61,58.3,11.6,65,2.02,0.17,17.7
1379,781,4,10/6/2021,Division 3,Starter,3.72,3.72,15.79,,50,51,52,,,,,,,,55,47,56,46,42,52,58.7,8.6,58,1.92,0.18,17.1
1375,781,4,10/6/2021,Division 3,Starter,,,,,,,,,,,,,,,55,55,54,43,53,51,56.8,8.5,56,1.8,0.18,16.2
1375,781,4,10/6/2021,Division 3,Starter,,,,,,,,,,,,,,,55,55,54,47,50,53,59.6,8.8,60,1.97,0.18,16
1377,781,4,10/6/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,781,4,10/6/2021,Division 3,Impact Player,3.57,3.53,14.54,,50,50,52,,,,,,,,60,60,55,56,63,58,50,10.7,69,1.42,0.17,14.8
1378,781,4,10/6/2021,Division 3,Impact Player,3.57,3.53,14.54,,50,50,52,,,,,,,,60,60,55,59,69,52,53,8.6,72,1.57,0.18,14.8
1380,781,4,10/6/2021,Division 3,Role Player,3.45,3.26,12.94,,53,54,54,,,,,,,,48,53,46,61,49,49,51.7,7.5,74,1.4,0.18,15.7
1380,781,4,10/6/2021,Division 3,Role Player,3.45,3.26,12.94,,53,54,54,,,,,,,,48,53,46,50,54,49,52.4,7.7,62,1.34,0.19,17.4
1383,781,4,10/6/2021,Division 3,Impact Player,,,,,,,,,,,,,,,,,,59,44,67,60.6,13.7,72,2.45,0.15,17.9
4509,781,4,10/6/2021,Division 3,Impact Player,3.03,2.98,12.11,,59,60,62,,,,,,,,57,57,58,46,42,61,64,11.7,58,2.36,0.17,19.3
4510,781,4,10/6/2021,Division 3,Role Player,3.42,3.35,13.74,,49,50,50,,,,,,,,57,48,63,66,52,57,53.9,10.4,80,1.66,0.17,17.6
4511,781,4,10/6/2021,Division 3,Impact Player,3.06,3.04,12.34,,57,59,59,,,,,,,,62,69,69,67,49,59,56.3,10.9,80,1.91,0.16,17.8
4512,781,4,10/6/2021,Division 3,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,781,4,10/6/2021,Division 3,Role Player,3.15,3.16,13.33,,48,47,49,,,,,,,,47,32,43,58,55,35,50.3,3,71,1.21,0.2,15.3
4514,781,4,10/6/2021,Division 3,Impact Player,3.18,3.15,13.36,,51,53,54,,,,,,,,66,67,67,61,54,51,59.5,8.3,74,1.98,0.18,19
4515,781,4,10/6/2021,Division 3,Starter,2.92,2.83,11.8,,51,52,53,,,,,,,,48,48,56,79,48,76,54.8,16.9,93,1.84,0.16,18.1
4516,781,4,10/6/2021,Division 3,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,781,4,10/6/2021,Division 3,Starter,3.09,3.1,12.57,,51,54,54,,,,2.06,2.09,2,1.96,51,51,51,65,68,40,52.9,4.4,78,1.53,0.18,16.2
4518,781,4,10/6/2021,Division 3,Starter,3.12,3.11,12.3,,52,53,52,,,,,,,,64,50,51,71,39,55,53.9,9.5,85,1.73,0.16,19.6
4519,781,4,10/6/2021,Division 3,Role Player,3.19,2.97,12.14,,55,51,53,,,,,,,,51,50,51,54,47,52,53.7,8.7,67,1.61,0.17,16.7
4520,781,4,10/6/2021,Division 3,Role Player,3.11,3.13,13.01,,46,47,49,,,,,,,,50,55,53,41,49,44,50.4,5.8,53,1.25,0.19,15.2
4521,781,4,10/6/2021,Division 3,Role Player,3.51,3.43,14.46,,48,48,49,,,,2.16,2.09,2.07,2.13,51,49,36,39,47,53,62.3,8.9,51,2.08,0.19,16.4
4522,781,4,10/6/2021,Division 3,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,781,4,10/6/2021,Division 3,Impact Player,3.16,3.1,12.46,,60,62,63,,,,,,,,59,63,61,73,46,46,57.2,6.7,87,1.9,0.17,17.2
4524,781,4,10/6/2021,Division 3,Role Player,3.39,3.28,14.01,,49,51,50,,,,,,,,54,55,54,62,67,52,50.4,8.8,75,1.39,0.18,16.6
4698,782,2,10/13/2021,DIvision 1 Mid-Major,Impact Player,3.25,3.22,13.13,,54,54,58,,,,,,,,69,64,65,57,47,62,61.2,12,70,2.33,0.17,18.9
4699,782,2,10/13/2021,DIvision 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4700,782,2,10/13/2021,DIvision 1 Mid-Major,Impact Player,3.28,3.24,12.98,,53,58,60,,,,1.81,1.75,1.78,1.75,70,70,70,57,59,78,57.1,18,70,1.96,0.16,19.7
4701,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,3.12,3.11,12.56,,59,60,59,,,,,,,,67,66,62,59,65,38,59.2,4.1,72,1.99,0.18,16.4
4702,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,3.01,3,11.88,,61,62,62,,,,,,,,56,61,55,72,41,55,52.8,9.6,85,1.57,0.17,15.3
4703,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,2,1.97,1.91,2.1,48,45,55,52,45,69,65.4,14.4,64,2.6,0.17,18.3
4704,782,2,10/13/2021,DIvision 1 Mid-Major,Impact Player,2.99,2.96,12,,60,60,60,,,,,,,,,,,,,,,,,,,
4705,782,2,10/13/2021,DIvision 1 Mid-Major,Impact Player,3.11,3.13,12.54,,49,49,53,,,,,,,,70,62,70,32,61,56,57,9.8,44,2,0.17,16.9
4706,782,2,10/13/2021,DIvision 1 Mid-Major,Impact Player,2.93,2.88,11.79,,62,62,63,,,,,,,,57,59,59,45,52,62,64.6,12,58,2.8,0.15,17.5
4707,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,2.87,2.8,11.42,,62,66,65,,,,,,,,50,48,48,,,,,,,,,
4708,782,2,10/13/2021,DIvision 1 Mid-Major,Starter,3.27,3.29,13.24,,53,53,56,,,,,,,,,,,,,,,,,,,
4709,782,2,10/13/2021,DIvision 1 Mid-Major,Impact Player,3,3.03,11.72,,56,58,55,,,,,,,,56,57,52,52,51,57,59.1,10.4,65,2.12,0.16,16.6
4710,782,2,10/13/2021,DIvision 1 Mid-Major,Starter,3.54,3.36,12.48,,57,57,59,,,,,,,,55,53,54,40,47,45,53.9,6.1,52,1.5,0.19,14.1
4711,782,2,10/13/2021,DIvision 1 Mid-Major,Starter,3.15,3.2,12.72,,54,49,53,,,,1.88,1.91,2.09,1.84,69,69,64,46,48,76,56.1,17.7,59,1.96,0.16,19
4712,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,3.07,3.11,12.87,,54,53,55,,,,,,,,55,62,61,46,53,48,61.1,7.3,59,2.05,0.18,17.7
4713,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,3.06,3.05,13.2,,56,58,58,,,,,,,,69,66,60,37,46,61,59.8,11.7,49,2.27,0.16,17.4
4714,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,2.95,2.88,11.77,,58,59,59,,,,1.88,1.87,1.94,1.91,64,69,79,58,38,76,65.2,17.8,71,2.74,0.15,18.6
4715,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,2.97,2.95,11.76,,65,66,66,,,,1.84,1.72,1.9,1.84,59,57,64,52,49,78,58.4,21.2,64,2.24,0.15,20.1
4716,782,2,10/13/2021,DIvision 1 Mid-Major,Role Player,2.91,2.92,11.44,,52,54,51,,,,,,,,76,78,77,51,60,80,66.4,23.2,64,3.46,0.13,20.5
4717,782,2,10/13/2021,DIvision 1 Mid-Major,Starter,2.75,2.74,10.7,,56,55,57,,,,,,,,48,56,52,43,42,40,61.4,4.6,56,1.88,0.2,17.3
4718,782,2,10/13/2021,DIvision 1 Mid-Major,Starter,3.03,3.02,11.98,,66,66,65,,,,,,,,67,66,68,49,43,50,58.1,7.8,62,1.87,0.18,16.6
4719,782,2,10/13/2021,DIvision 1 Mid-Major,Starter,2.98,2.97,11.72,,53,56,57,,,,,,,,62,61,61,60,57,71,58.7,15.7,73,2.22,0.15,18.6
3428,783,3,9/15/2021,Division 3,Starter,3.27,3.33,13.14,,52,54,52,,,,,,,,56,59,59,74,48,44,49.9,6,88,1.29,0.19,13.7
3429,783,3,9/15/2021,Division 3,Starter,3.25,3.1,12.74,,53,52,53,,,,,,,,64,66,57,46,49,75,54.8,16.5,59,2.02,0.16,17.1
3430,783,3,9/15/2021,Division 3,Impact Player,3.07,,,,56,58,59,,,,,,,,59,64,61,58,58,55,55.9,9.5,71,1.86,0.17,16.9
3431,783,3,9/15/2021,Division 3,Starter,2.95,2.9,11.76,,61,63,61,,,,,,,,65,64,69,50,51,63,58,12.4,63,2.2,0.16,18.9
3432,783,3,9/15/2021,Division 3,Starter,3.26,3.16,11.92,,60,61,64,,,,,,,,65,63,65,44,58,56,61,9.9,56,2.07,0.18,17.3
3433,783,3,9/15/2021,Division 3,Starter,3.47,3.35,14.08,,64,63,64,,,,1.78,1.84,1.77,,66,67,65,32,50,41,61,4.8,45,1.89,0.2,17.1
3434,783,3,9/15/2021,Division 3,Role Player,3.07,2.98,11.63,,58,59,58,,,,,,,,64,62,61,73,48,53,56.9,8.9,86,2.05,0.16,17.3
3435,783,3,9/15/2021,Division 3,Role Player,3.66,3.58,15.07,,50,53,55,,,,,,,,61,59,60,32,56,50,53.3,7.8,44,1.61,0.19,15.1
3436,783,3,9/15/2021,Division 3,Starter,3.14,3.07,12.47,,55,54,57,,,,,,,,58,65,59,47,60,46,59,6.4,60,1.98,0.17,17.7
3437,783,3,9/15/2021,Division 3,Role Player,3.36,3.28,13.75,,56,54,55,,,,,,,,62,67,67,54,39,63,60.9,12.3,67,2.51,0.16,22.5
3438,783,3,9/15/2021,Division 3,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,783,3,9/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,783,3,9/15/2021,Division 3,Impact Player,3.43,3.31,13.92,,70,70,71,,,,,,,,74,66,66,50,53,47,67.3,7,63,2.75,0.18,17.2
3441,783,3,9/15/2021,Division 3,Impact Player,3.14,3.13,12.46,,57,58,59,,,,,,,,69,67,66,47,64,65,60.5,13.1,59,2.2,0.17,16
3442,783,3,9/15/2021,Division 3,Role Player,,,,,44,49,49,,,,,,,,50,60,56,72,36,65,55.3,12.8,85,2,0.15,17.5
3443,783,3,9/15/2021,Division 3,Role Player,2.94,2.91,11.79,,52,51,54,,,,,,,,50,59,60,69,59,56,52,9.8,82,1.5,0.18,15.3
3444,783,3,9/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,783,3,9/15/2021,Division 3,Role Player,3.32,3.38,13.75,,53,57,57,,,,2.02,2.07,2.02,,61,58,63,49,55,79,57,19.8,62,2.12,0.15,20
3446,783,3,9/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,783,3,9/15/2021,Division 3,Role Player,3.24,3.22,12.96,,55,56,57,,,,,,,,53,52,53,47,68,64,56.7,12.6,60,1.79,0.18,16.5
3448,783,3,9/15/2021,Division 3,Role Player,3.31,3.27,13.42,,56,57,58,,,,,,,,57,62,61,67,70,44,50.1,6,80,1.27,0.19,18.1
3449,783,3,9/15/2021,Division 3,Role Player,3.13,3.09,12.36,,49,52,53,,,,,,,,48,59,56,40,56,60,55,11.1,53,1.75,0.18,18.8
3450,783,3,9/15/2021,Division 3,Role Player,3.17,3.1,12.57,,60,61,62,,,,,,,,68,68,67,63,45,78,63,18.2,76,2.71,0.14,19.3
3668,783,3,9/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3669,783,3,9/15/2021,Division 3,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,783,3,9/15/2021,Division 3,Role Player,2.93,2.84,11.12,,52,53,54,,,,,,,,55,60,65,67,65,48,57.9,7.3,81,1.95,0.17,19.6
4426,783,3,9/15/2021,Division 3,Role Player,3.15,3.12,12.25,,57,59,62,,,,,,,,64,72,74,51,53,71,59.2,15.3,64,2.37,0.15,18.6
,,,10/12/2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4288,786,1,10/1/2021,DIvision 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4289,786,1,10/1/2021,DIvision 1 Mid-Major,Impact Player,3.55,3.52,12.66,12.54,,,,,,,,,,,71,72,73,60,44,65,59.3,14.1,75,2.14,0.15,18.6
4290,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.15,3.2,12.13,12.17,52,52,52,55,52,54,,,,,,,,,,,,,,,,
4291,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.14,3.07,11.9,11.77,56,53,60,57,58,56,,,,,58,60,62,46,51,48,55.9,7.2,58,1.7,0.18,15.5
4292,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.26,3.22,12.09,12.05,55,53,50,51,52,54,,,,,63,81,73,47,49,61,65.5,11.7,60,2.64,0.16,20.3
4293,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4294,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.08,3.02,11.2,11.29,51,48,52,54,52,53,,,,,69,61,63,40,48,58,61.1,10.8,52,2.41,0.16,16.3
4295,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.15,3.11,11.18,11.19,51,52,46,48,50,49,,,,,78,78,78,27,47,45,66.9,7.7,44,2.73,0.17,20.8
4296,786,1,10/1/2021,DIvision 1 Mid-Major,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
4297,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,3.25,3.75,11.96,11.9,51,50,53,49,52,51,,,,,59,59,74,48,46,55,62.1,9.4,61,2.34,0.18,17.1
4298,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,3.06,3.19,11.09,10.9,50,48,51,50,51,49,,,,,68,66,72,66,54,36,63.9,3.4,80,2.1,0.2,17.2
4299,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,3.35,3.13,12,12.1,53,37,50,63,52,58,,,,,74,68,76,77,43,80,57.9,21.2,91,2.32,0.15,18
4300,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,3.58,3.39,12.7,12.82,48,46,47,45,47,46,,,,,63,62,62,59,59,40,56.4,5.7,74,1.79,0.18,18.1
4301,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.24,3.16,12.68,12.54,47,48,46,47,47,48,,,,,65,65,73,40,52,45,63.8,6.2,52,2.46,0.18,18.3
4302,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.53,3.61,,,37,40,41,40,39,41,,,,,73,75,81,38,69,64,63.3,12.5,51,2.65,0.16,20.7
4303,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,3.65,3.68,14,13.74,55,48,52,51,50,54,1.72,1.68,1.72,1.7,69,67,70,66,62,54,62.2,9.3,80,2.41,0.17,18.8
4304,786,1,10/1/2021,DIvision 1 Mid-Major,Impact Player,3.24,3.1,11.75,11.92,52,50,52,50,51,53,,,,,76,76,77,64,71,69,58.2,14.4,77,2.35,0.15,18.1
4305,786,1,10/1/2021,DIvision 1 Mid-Major,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
4306,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,3.25,3.31,11.65,11.7,53,54,51,52,53,53,1.94,1.97,1.78,1.82,70,71,69,62,55,53,63,9,75,2.32,0.17,18
4307,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,3.06,3.03,11.48,11.11,54,55,57,55,56,55,,,,,67,69,64,57,58,63,70.5,12.3,71,3.55,0.14,17.6
4308,786,1,10/1/2021,DIvision 1 Mid-Major,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3734,787,3,9/18/2021,NAIA,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
3735,787,3,9/18/2021,NAIA,Role Player,3.78,3.88,13.77,13.98,51,53,48,51,53,48,1.9,1.85,1.87,1.85,68,66,65,57,59,50,56.5,9.1,72,1.76,0.18,17.1
3736,787,3,9/18/2021,NAIA,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
3737,787,3,9/18/2021,NAIA,Role Player,3.27,3.23,12.21,12.21,40,40,39,36,40,38,,,,,63,62,57,43,69,59,52,12.2,58,1.69,0.16,20.9
3738,787,3,9/18/2021,NAIA,Starter,,,,,,,,,,,,,,,,,,,,,,,,,,
3739,787,3,9/18/2021,NAIA,Starter,3.23,3.21,12.75,12.61,58,56,53,57,55,58,,,,,70,72,69,40,58,41,62.4,6.1,56,2.25,0.17,17.8
3740,787,3,9/18/2021,NAIA,Role Player,3.61,3.54,14.2,13.86,,,,,,,,,,,,,,,,,,,,,,
3741,787,3,9/18/2021,NAIA,Impact Player,3.22,3.3,12.66,12.62,53,42,50,52,49,50,1.84,1.75,1.91,1.81,68,68,68,52,57,50,58,9.2,66,1.9,0.18,18.2
3742,787,3,9/18/2021,NAIA,Impact Player,,,,,47,51,47,49,48,50,,,,,78,77,77,34,67,75,62.6,19,49,2.89,0.15,18.9
3743,787,3,9/18/2021,NAIA,Role Player,3.67,3.6,14.1,13.94,51,41,46,43,48,50,2.22,2.22,2.15,2.18,72,64,74,53,48,45,59.6,7.3,68,2.1,0.17,18.7
3744,787,3,9/18/2021,NAIA,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3745,787,3,9/18/2021,NAIA,Starter,3.47,3.49,13.77,13.21,47,50,51,49,48,51,,,,,65,67,72,68,74,70,52,16,82,1.79,0.15,18.6
3746,787,3,9/18/2021,NAIA,Impact Player,3.49,3.34,13.07,12.9,55,53,55,55,54,55,,,,,68,68,68,54,61,57,57.9,11.5,69,2,0.17,16.3
3747,787,3,9/18/2021,NAIA,Role Player,3.46,3.37,13.07,12.9,52,50,52,43,48,52,,,,,31,54,45,79,44,59,49.5,12.2,94,1.4,0.17,16.2
3748,787,3,9/18/2021,NAIA,Starter,3.21,3.2,12.13,12.08,57,56,58,57,57,58,,,,,64,58,65,27,39,40,56.4,5.9,42,1.85,0.17,16.7
3749,787,3,9/18/2021,NAIA,Role Player,3.17,3.41,12.71,12.63,51,58,59,57,58,57,,,,,75,76,62,62,63,75,58,18.9,77,2.15,0.15,20.9
3750,787,3,9/18/2021,NAIA,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3751,787,3,9/18/2021,NAIA,Impact Player,3.33,3.41,12.8,12.83,58,59,59,61,60,59,,,,,62,62,68,47,51,55,58.4,9.6,61,2.07,0.17,16.3
3752,787,3,9/18/2021,NAIA,Impact Player,3.3,2.97,12.38,12.24,53,53,53,57,56,53,,,,,70,68,71,50,48,46,58.6,7.8,65,1.92,0.18,16.6
3753,787,3,9/18/2021,NAIA,Role Player,3.61,3.62,,,47,42,43,52,45,47,,,,,69,71,72,36,65,67,59.3,14.7,51,2.3,0.15,19.5
3754,787,3,9/18/2021,NAIA,Impact Player,3.53,3.51,13.16,13.22,59,57,55,57,57,56,,,,,58,66,64,32,61,62,55.1,13.4,47,1.88,0.17,19.5
3755,787,3,9/18/2021,NAIA,Impact Player,3.66,3.61,13.47,12.92,44,48,46,50,48,45,,,,,78,75,69,44,57,57,58.6,10.4,56,2.07,0.16,17.4
3756,787,3,9/18/2021,NAIA,Starter,3.44,3.45,13.31,13.18,40,42,43,47,46,44,,,,,67,71,71,,,,,,,,,
3757,787,3,9/18/2021,NAIA,Impact Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3758,787,3,9/18/2021,NAIA,Starter,,,,,39,46,44,46,45,46,,,,,68,69,69,37,54,48,54.2,8.7,53,1.58,0.18,19.2
3759,787,3,9/18/2021,NAIA,Impact Player,3.79,3.61,13.79,14.03,49,55,53,58,56,52,1.87,1.78,1.84,1.81,69,69,70,59,56,55,56.4,9.7,72,2.05,0.17,16.4
3760,787,3,9/18/2021,NAIA,Impact Player,3.31,3.29,11.71,11.78,46,46,53,51,50,47,,,,,69,70,71,23,39,42,57,6.4,39,1.73,0.18,17.5
3170,788,3,9/2/2021,Division 2,Role Player,,,,,50,47,,,,,,,,,,,,59,61,80,56.6,21.5,72,1.9,0.16,19.1
3171,788,3,9/2/2021,Division 2,Role Player,3.35,,12.92,,51,52,,,,,,,,,61,62,,42,51,52,54.9,8.6,55,1.65,0.18,19
3172,788,3,9/2/2021,Division 2,Role Player,3.57,,14.57,,59,55,,,,,,,,,68,72,,64,50,39,55.9,4.2,77,1.69,0.18,16.9
3173,788,3,9/2/2021,Division 2,Role Player,3.63,,14.08,,,,,,,,,,,,57,58,,35,51,45,53.3,6.2,47,1.51,0.18,16.3
3174,788,3,9/2/2021,Division 2,Role Player,3.75,,14.19,,,,,,,,2.03,1.78,,,62,62,,47,58,53,53.6,9,60,1.47,0.19,15.3
3175,788,3,9/2/2021,Division 2,Role Player,3.9,,14.86,,46,48,,,,,,,,,63,64,,38,56,66,58.8,13.4,50,1.96,0.17,18.6
3176,788,3,9/2/2021,Division 2,Role Player,3.8,,15.01,,51,48,,,,,,,,,62,67,,43,55,64,54.2,12.7,56,1.7,0.16,16.7
3177,788,3,9/2/2021,Division 2,Role Player,3.51,,13.67,,,,,,,,,,,,62,61,,41,54,57,61,10.4,53,2.21,0.17,18.3
3178,788,3,9/2/2021,Division 2,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,788,3,9/2/2021,Division 2,Role Player,3.12,,12.21,,60,64,,,,,,,,,63,64,,62,45,48,58.1,7.3,75,1.71,0.19,16.4
3180,788,3,9/2/2021,Division 2,Role Player,3.34,,13.38,,,,,,,,,,,,63,65,,75,39,37,57,3.5,89,1.66,0.19,16
1305,788,3,9/2/2021,Division 2,Role Player,3.21,,12.47,,50,53,,,,,,,,,64,66,,48,58,71,56.2,15.1,61,1.89,0.16,22.1
1305,788,3,9/2/2021,Division 2,Role Player,3.21,,12.47,,50,53,,,,,,,,,64,66,,52,67,60,61.4,11.3,65,2.39,0.15,20.9
3182,788,3,9/2/2021,Division 2,Role Player,3.65,,14.4,,,,,,,,,,,,52,59,,58,41,47,58.6,7.1,71,1.93,0.18,16.7
3183,788,3,9/2/2021,Division 2,Role Player,3.33,,13.13,,,,,,,,,,,,,,,,,,,,,,,
3184,788,3,9/2/2021,Division 2,Role Player,,,,,,,,,,,,,,,66,69,,69,49,70,55.8,14.6,82,1.91,0.16,17.2
3185,788,3,9/2/2021,Division 2,Role Player,,,,,,,,,,,,,,,,,,,,,,,,,,
