,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
4039,10642,1595,3,9/13/2022,Division 2,Role Player,3.09,,12.24,,53,53,52,,,,,,,,61,58,62,,,,,,,,,,3.09,12.24,52.66666667,60.33333333,4
4040,10643,1595,3,9/13/2022,Division 2,Impact Player,2.88,,11.47,,54,56,56,,,,,,,,53,60,60,,,,,,,,,,2.88,11.47,55.33333333,57.66666667,4
4043,10647,1595,3,9/13/2022,Division 2,Starter,2.93,,11.83,,55,55,55,,,,,,,,46,46,52,,,,,,,,,,2.93,11.83,55,48,4
4045,10649,1595,3,9/13/2022,Division 2,Role Player,3.26,,13.91,,49,52,51,,,,,,,,47,66,48,,,,,,,,,,3.26,13.91,50.66666667,53.66666667,4
4046,10650,1595,3,9/13/2022,Division 2,Role Player,3.6,,15.39,,49,50,48,,,,,,,,58,60,61,,,,,,,,,,3.6,15.39,49,59.66666667,4
4047,10652,1595,3,9/13/2022,Division 2,Starter,2.74,,11.38,,54,54,53,,,,,,,,56,64,61,,,,,,,,,,2.74,11.38,53.66666667,60.33333333,4
4048,10653,1595,3,9/13/2022,Division 2,Starter,3.05,,12.64,,55,53,52,,,,1.94,2,,,67,66,69,,,,,,,,,,3.05,12.64,53.33333333,67.33333333,5
4049,10654,1595,3,9/13/2022,Division 2,Starter,3.11,,12.8,,56,55,54,,,,,,,,57,62,50,,,,,,,,,,3.11,12.8,55,56.33333333,4
4050,10655,1595,3,9/13/2022,Division 2,Role Player,3.05,,12.29,,59,59,59,,,,1.84,1.84,,,66,66,70,,,,,,,,,,3.05,12.29,59,67.33333333,5
4051,10656,1595,3,9/13/2022,Division 2,Starter,3.38,,14.36,,53,54,53,,,,,,,,57,59,58,,,,,,,,,,3.38,14.36,53.33333333,58,4
4052,10657,1595,3,9/13/2022,Division 2,Impact Player,3,,12.19,,53,53,57,,,,,,,,68,65,54,,,,,,,,,,3,12.19,54.33333333,62.33333333,4
4053,10658,1595,3,9/13/2022,Division 2,Starter,2.94,,12.14,,49,47,46,,,,,,,,67,51,66,,,,,,,,,,2.94,12.14,47.33333333,61.33333333,4
4054,10659,1595,3,9/13/2022,Division 2,Starter,3.01,,11.87,,60,63,62,,,,,,,,51,53,56,,,,,,,,,,3.01,11.87,61.66666667,53.33333333,4
4055,10660,1595,3,9/13/2022,Division 2,Starter,3.41,,14.14,,47,50,47,,,,,,,,57,63,67,,,,,,,,,,3.41,14.14,48,62.33333333,4
4057,10662,1595,3,9/13/2022,Division 2,Role Player,3.18,,13.16,,51,51,53,,,,,,,,64,63,62,,,,,,,,,,3.18,13.16,51.66666667,63,4
4058,10664,1595,3,9/13/2022,Division 2,Role Player,3.13,,12.78,,46,45,47,,,,,,,,63,66,66,,,,,,,,,,3.13,12.78,46,65,4
4059,10665,1595,3,9/13/2022,Division 2,Role Player,3.22,,13.13,,51,51,51,,,,,,,,60,59,62,,,,,,,,,,3.22,13.13,51,60.33333333,4
4239,11762,1608,3,10/8/2022,Division 3,Role Player,3.6,,13.9,,59,56,58,,,,,,,,54,60,60,,,,,,,,,,3.6,13.9,57.66666667,58,4
4240,11763,1608,3,10/8/2022,Division 3,Role Player,2.94,,12,,52,60,58,,,,,,,,62,63,62,,,,,,,,,,2.94,12,56.66666667,62.33333333,4
4241,11764,1608,3,10/8/2022,Division 3,Impact Player,3.2,,12.1,,56,51,54,,,,1.81,2.04,1.94,,64,59,59,,,,,,,,,,3.2,12.1,53.66666667,60.66666667,5
4242,11765,1608,3,10/8/2022,Division 3,Starter,3.4,,12.7,,51,50,52,,,,,,,,63,62,61,,,,,,,,,,3.4,12.7,51,62,4
4243,11766,1608,3,10/8/2022,Division 3,Role Player,3.2,,12.5,,47,53,51,,,,,,,,62,60,59,,,,,,,,,,3.2,12.5,50.33333333,60.33333333,4
4244,11767,1608,3,10/8/2022,Division 3,Impact Player,3.28,,13.2,,55,48,57,,,,1.91,2.03,1.79,,67,65,67,,,,,,,,,,3.28,13.2,53.33333333,66.33333333,5
4245,11768,1608,3,10/8/2022,Division 3,Starter,3.26,,12.8,,53,54,51,,,,,,,,72,73,70,,,,,,,,,,3.26,12.8,52.66666667,71.66666667,4
4247,11770,1608,3,10/8/2022,Division 3,Starter,3.4,,12.88,,55,54,57,,,,,,,,56,62,61,,,,,,,,,,3.4,12.88,55.33333333,59.66666667,4
4248,11771,1608,3,10/8/2022,Division 3,Starter,3.52,,12.9,,50,50,49,,,,,,,,60,62,59,,,,,,,,,,3.52,12.9,49.66666667,60.33333333,4
4250,11773,1608,3,10/8/2022,Division 3,Impact Player,3.45,,13.4,,52,53,51,,,,2.2,2.1,2,,56,59,60,,,,,,,,,,3.45,13.4,52,58.33333333,5
4251,11774,1608,3,10/8/2022,Division 3,Role Player,3.39,,13.6,,49,40,51,,,,,,,,61,61,61,,,,,,,,,,3.39,13.6,46.66666667,61,4
4252,11775,1608,3,10/8/2022,Division 3,Role Player,3.5,,13.2,,46,44,42,,,,,,,,58,58,59,,,,,,,,,,3.5,13.2,44,58.33333333,4
4256,11779,1608,3,10/8/2022,Division 3,Starter,3.2,,13.3,,54,52,57,,,,,,,,59,61,,,,,,,,,,,3.2,13.3,54.33333333,60,4
4257,11780,1608,3,10/8/2022,Division 3,Role Player,3.2,,12.7,,59,53,58,,,,,,,,58,61,62,,,,,,,,,,3.2,12.7,56.66666667,60.33333333,4
4258,11874,1609,3,10/10/2022,JUCO 1,Role Player,3.04,3.04,12.18,,47,43,48,44,54,,,,,,63,63,62,,,,,,,,,,3.04,12.18,47.2,62.66666667,4
4259,11875,1609,3,10/10/2022,JUCO 1,Impact Player,3.1,3.12,12.5,,57,58,58,57,57,,,,,,63,63,62,,,,,,,,,,3.11,12.5,57.4,62.66666667,4
4261,11877,1609,3,10/10/2022,JUCO 1,Starter,3.17,3.19,12.6,,52,51,51,50,,,2.19,1.75,1.68,2,69,66,65,,,,,,,,,,3.18,12.6,51,66.66666667,5
4262,11878,1609,3,10/10/2022,JUCO 1,Role Player,3.37,3.31,13.9,,41,47,48,43,44,,,,,,62,61,61,,,,,,,,,,3.34,13.9,44.6,61.33333333,4
4263,11879,1609,3,10/10/2022,JUCO 1,Starter,3.3,3.25,13.06,,46,61,51,48,52,,1.89,1.9,1.9,1.9,66,66,64,,,,,,,,,,3.275,13.06,51.6,65.33333333,5
4264,11880,1609,3,10/10/2022,JUCO 1,Role Player,3.16,3.06,12.7,,52,58,54,52,56,,,,,,67,66,66,,,,,,,,,,3.11,12.7,54.4,66.33333333,4
4265,11881,1609,3,10/10/2022,JUCO 1,Starter,3.24,3.31,13.27,,56,57,55,56,50,,,,,,68,66,64,,,,,,,,,,3.275,13.27,54.8,66,4
4266,11882,1609,3,10/10/2022,JUCO 1,Starter,3.71,3.7,15.1,,46,55,50,48,48,,,,,,62,62,62,,,,,,,,,,3.705,15.1,49.4,62,4
4267,11883,1609,3,10/10/2022,JUCO 1,Impact Player,3.11,2.96,12.29,,58,59,60,60,58,,,,,,69,65,64,,,,,,,,,,3.035,12.29,59,66,4
4268,11884,1609,3,10/10/2022,JUCO 1,Role Player,3.32,3.27,13.4,,52,52,58,50,51,,,,,,69,61,59,,,,,,,,,,3.295,13.4,52.6,63,4
4269,11885,1609,3,10/10/2022,JUCO 1,Role Player,3.53,3.56,13.18,,57,51,49,39,42,,,,,,64,63,61,,,,,,,,,,3.545,13.18,47.6,62.66666667,4
4270,11886,1609,3,10/10/2022,JUCO 1,Starter,3.51,3.38,14.69,,53,56,52,48,46,,,,,,75,75,74,,,,,,,,,,3.445,14.69,51,74.66666667,4
4271,11887,1609,3,10/10/2022,JUCO 1,Impact Player,2.97,2.98,12.03,,63,64,56,63,60,,,,,,68,67,62,,,,,,,,,,2.975,12.03,61.2,65.66666667,4
4272,11888,1609,3,10/10/2022,JUCO 1,Role Player,3.65,3.12,12.5,,51,49,49,55,49,,,,,,65,64,64,,,,,,,,,,3.385,12.5,50.6,64.33333333,4
4273,11890,1609,3,10/10/2022,JUCO 1,Starter,3.54,3.54,15,,53,43,38,45,51,,,,,,63,63,62,,,,,,,,,,3.54,15,46,62.66666667,4
4274,11891,1609,3,10/10/2022,JUCO 1,Starter,3.18,3.01,12.59,,51,51,53,57,49,,,,,,62,62,61,,,,,,,,,,3.095,12.59,52.2,61.66666667,4
4275,11892,1609,3,10/10/2022,JUCO 1,Starter,3.4,3.46,13.88,,38,43,42,41,40,,,,,,77,73,73,,,,,,,,,,3.43,13.88,40.8,74.33333333,4
4276,11893,1609,3,10/10/2022,JUCO 1,Role Player,3.41,3.39,13.88,,51,44,47,45,42,,,,,,71,67,67,,,,,,,,,,3.4,13.88,45.8,68.33333333,4
4278,11895,1609,3,10/10/2022,JUCO 1,Impact Player,3.84,3.69,15.9,,54,55,54,54,53,,2,1.85,1.91,2.03,71,68,67,,,,,,,,,,3.765,15.9,54,68.66666667,5
4279,11896,1609,3,10/10/2022,JUCO 1,Starter,3.23,3.13,12.87,,56,49,54,52,34,,,,,,65,65,64,,,,,,,,,,3.18,12.87,49,64.66666667,4
4280,11897,1609,3,10/10/2022,JUCO 1,Role Player,3.22,3.19,12.3,,44,48,53,52,50,,,,,,67,63,63,,,,,,,,,,3.205,12.3,49.4,64.33333333,4
4281,11898,1609,3,10/10/2022,JUCO 1,Role Player,3.04,3.06,12.2,,56,54,53,51,51,,,,,,58,58,56,,,,,,,,,,3.05,12.2,53,57.33333333,4
4282,11899,1609,3,10/10/2022,JUCO 1,Starter,3.05,3.01,12.56,,54,47,58,55,50,,,,,,66,64,62,,,,,,,,,,3.03,12.56,52.8,64,4
4283,11900,1609,3,10/10/2022,JUCO 1,Role Player,3.76,3.56,15.33,,44,47,42,43,46,,,,,,61,61,61,,,,,,,,,,3.66,15.33,44.4,61,4
4284,11901,1609,3,10/10/2022,JUCO 1,Impact Player,3.74,3.61,14.4,,56,56,58,58,56,,,,,,64,64,62,,,,,,,,,,3.675,14.4,56.8,63.33333333,4
4285,11902,1609,3,10/10/2022,JUCO 1,Starter,3.35,3.32,13.44,,52,51,51,50,52,,1.85,1.87,2,2.03,67,65,65,,,,,,,,,,3.335,13.44,51.2,65.66666667,5
4286,11903,1609,3,10/10/2022,JUCO 1,Starter,3.3,3.35,13.16,,50,58,55,57,56,,2.03,1.88,1.81,2.07,66,65,65,,,,,,,,,,3.325,13.16,55.2,65.33333333,5
4287,1243,1610,3,9/14/2022,JUCO 1,Starter,3.01,,12.29,,54,58,,,,,,,,,64,64,,70,37,71,57.8,15.9,84,2.26,0.14,19,3.01,12.29,56,64,4
4288,1243,1610,3,9/14/2022,JUCO 1,Starter,3.01,,12.29,,54,58,,,,,,,,,64,64,,65,42,55,55,9.7,78,1.79,0.17,17.6,3.01,12.29,56,64,4
4289,10543,1610,3,9/14/2022,JUCO 1,Starter,3.13,,12.16,,60,61,,,,,,,,,67,65,,,,,,,,,,,3.13,12.16,60.5,66,4
4290,10544,1610,3,9/14/2022,JUCO 1,Impact Player,3.13,,12.82,,57,61,,,,,,,,,64,60,,,,,,,,,,,3.13,12.82,59,62,4
4291,912,1610,3,9/14/2022,JUCO 1,Role Player,3.5,,13.95,,56,58,,,,,,,,,61,62,,66,61,61,55.7,11.6,80,1.85,0.16,18,3.5,13.95,57,61.5,4
4292,912,1610,3,9/14/2022,JUCO 1,Role Player,3.5,,13.95,,56,58,,,,,,,,,61,62,,45,52,61,54.4,11.5,58,1.78,0.16,17.1,3.5,13.95,57,61.5,4
4294,10545,1610,3,9/14/2022,JUCO 1,Starter,3.21,,12.47,,52,52,,,,,,,,,65,63,,,,,,,,,,,3.21,12.47,52,64,4
4295,10546,1610,3,9/14/2022,JUCO 1,Starter,3.08,,11.89,,52,53,,,,,,,,,65,63,,,,,,,,,,,3.08,11.89,52.5,64,4
4297,10547,1610,3,9/14/2022,JUCO 1,Starter,3.1,,12.22,,54,53,,,,,,,,,67,66,,,,,,,,,,,3.1,12.22,53.5,66.5,4
4298,3135,1610,3,9/14/2022,JUCO 1,Role Player,3.18,,13.04,,49,48,,,,,,,,,67,66,,,,,,,,,,,3.18,13.04,48.5,66.5,4
4299,10548,1610,3,9/14/2022,JUCO 1,Starter,3.51,,13.19,,57,57,,,,,,,,,69,68,,,,,,,,,,,3.51,13.19,57,68.5,4
4300,3129,1610,3,9/14/2022,JUCO 1,Impact Player,3.09,,12.42,,54,56,,,,,,,,,63,64,,50,62,44,56.3,5.9,63,1.82,0.17,16.7,3.09,12.42,55,63.5,4
4301,3130,1610,3,9/14/2022,JUCO 1,Starter,3.08,,12.37,,60,61,,,,,1.97,1.88,,,60,59,,60,57,42,57.9,5.2,74,1.79,0.18,16.9,3.08,12.37,60.5,59.5,5
4302,10549,1610,3,9/14/2022,JUCO 1,Role Player,3.18,,12.29,,54,54,,,,,,,,,67,65,,,,,,,,,,,3.18,12.29,54,66,4
4303,10550,1610,3,9/14/2022,JUCO 1,Starter,3.01,,11.12,,59,63,,,,,2.03,2,,,72,72,,,,,,,,,,,3.01,11.12,61,72,5
4304,3134,1610,3,9/14/2022,JUCO 1,Starter,3.02,,12.05,,55,56,,,,,,,,,62,62,,,,,,,,,,,3.02,12.05,55.5,62,4
4305,3125,1610,3,9/14/2022,JUCO 1,Starter,3.16,,12.65,,57,54,,,,,,,,,68,66,,41,50,46,57.9,6.8,54,1.73,0.19,19.5,3.16,12.65,55.5,67,4
4306,10552,1610,3,9/14/2022,JUCO 1,Starter,3.02,,12,,59,58,,,,,,,,,69,68,,,,,,,,,,,3.02,12,58.5,68.5,4
4308,3131,1610,3,9/14/2022,JUCO 1,Starter,3.37,,13.48,,58,58,,,,,,,,,67,67,,59,57,53,57.8,9.1,72,1.85,0.18,17,3.37,13.48,58,67,4
4309,13018,1611,3,11/2/2022,Division 2,Role Player,3.02,,12.19,,47,51,47,,,,,,,,57,55,54,,,,,,,,,,3.02,12.19,48.33333333,55.33333333,4
4310,13019,1611,3,11/2/2022,Division 2,Impact Player,2.82,,11.22,,62,59,61,,,,,,,,55,47,60,,,,,,,,,,2.82,11.22,60.66666667,54,4
4311,13020,1611,3,11/2/2022,Division 2,Impact Player,2.99,,11.9,,55,56,60,,,,2,1.88,1.99,1.97,60,57,58,,,,,,,,,,2.99,11.9,57,58.33333333,5
4312,13021,1611,3,11/2/2022,Division 2,Impact Player,2.98,,11.77,,61,61,59,,,,,,,,62,54,60,,,,,,,,,,2.98,11.77,60.33333333,58.66666667,4
4313,13022,1611,3,11/2/2022,Division 2,Starter,3.02,,12.5,,54,54,54,,,,,,,,57,54,55,,,,,,,,,,3.02,12.5,54,55.33333333,4
4314,13024,1611,3,11/2/2022,Division 2,Impact Player,3.07,,12.65,,48,52,50,,,,,,,,54,54,56,,,,,,,,,,3.07,12.65,50,54.66666667,4
4315,13025,1611,3,11/2/2022,Division 2,Impact Player,3.14,,12.64,,47,50,52,,,,,,,,61,60,62,,,,,,,,,,3.14,12.64,49.66666667,61,4
4316,13026,1611,3,11/2/2022,Division 2,Role Player,3.09,,12.97,,53,46,47,,,,,,,,56,55,57,,,,,,,,,,3.09,12.97,48.66666667,56,4
4317,13027,1611,3,11/2/2022,Division 2,Starter,3.02,,12.37,,61,62,61,,,,,,,,58,68,53,,,,,,,,,,3.02,12.37,61.33333333,59.66666667,4
4318,13028,1611,3,11/2/2022,Division 2,Role Player,3.44,,13.56,,56,53,54,,,,1.76,1.75,1.68,1.87,59,58,46,,,,,,,,,,3.44,13.56,54.33333333,54.33333333,5
4321,13031,1611,3,11/2/2022,Division 2,Starter,3.23,,12.67,,57,55,55,,,,,,,,65,64,60,,,,,,,,,,3.23,12.67,55.66666667,63,4
4322,13032,1611,3,11/2/2022,Division 2,Starter,3.13,,12.82,,61,62,62,,,,,,,,68,67,71,,,,,,,,,,3.13,12.82,61.66666667,68.66666667,4
4323,13033,1611,3,11/2/2022,Division 2,Role Player,3.08,,12.49,,57,55,58,,,,,,,,66,65,66,,,,,,,,,,3.08,12.49,56.66666667,65.66666667,4
4324,13034,1611,3,11/2/2022,Division 2,Role Player,3.43,,13.96,,44,45,40,,,,,,,,64,60,59,,,,,,,,,,3.43,13.96,43,61,4
4325,13035,1611,3,11/2/2022,Division 2,Starter,3.2,,12.53,,50,49,51,,,,,,,,57,63,56,,,,,,,,,,3.2,12.53,50,58.66666667,4
4326,13036,1611,3,11/2/2022,Division 2,Role Player,3.58,,14.28,,49,43,43,,,,,,,,61,52,57,,,,,,,,,,3.58,14.28,45,56.66666667,4
4327,13037,1611,3,11/2/2022,Division 2,Starter,3.25,,12.89,,52,51,48,,,,,,,,62,57,55,,,,,,,,,,3.25,12.89,50.33333333,58,4
4424,12076,1617,3,10/13/2022,Division 2,Role Player,3.05,,12.1,,59,59,,,,,,,,,66,66,,,,,,,,,,,3.05,12.1,59,66,4
4425,12077,1617,3,10/13/2022,Division 2,Impact Player,3.08,,12.09,,61,61,,,,,,,,,65,64,,,,,,,,,,,3.08,12.09,61,64.5,4
4426,2524,1617,3,10/13/2022,Division 2,Starter,3.16,,12.67,,49,53,,,,,,,,,65,65,,43,52,48,62.2,7.1,55,2.18,0.17,17.9,3.16,12.67,51,65,4
4427,12079,1617,3,10/13/2022,Division 2,Role Player,3.18,,12.75,,56,54,,,,,,,,,68,66,,,,,,,,,,,3.18,12.75,55,67,4
4429,12081,1617,3,10/13/2022,Division 2,Starter,3.37,,13.07,,57,57,,,,,,,,,61,61,,,,,,,,,,,3.37,13.07,57,61,4
4430,12082,1617,3,10/13/2022,Division 2,Impact Player,3.73,,13.98,,53,54,,,,,,,,,69,70,,,,,,,,,,,3.73,13.98,53.5,69.5,4
4431,12083,1617,3,10/13/2022,Division 2,Role Player,3.4,,12.4,,57,56,,,,,,,,,60,57,,,,,,,,,,,3.4,12.4,56.5,58.5,4
4432,12084,1617,3,10/13/2022,Division 2,Starter,3.42,,13.46,,46,49,,,,,,,,,71,72,,,,,,,,,,,3.42,13.46,47.5,71.5,4
4433,12085,1617,3,10/13/2022,Division 2,Starter,3.08,,12.36,,65,65,,,,,,,,,76,74,,,,,,,,,,,3.08,12.36,65,75,4
4434,12086,1617,3,10/13/2022,Division 2,Role Player,3.27,,12.89,,63,62,,,,,,,,,69,70,,,,,,,,,,,3.27,12.89,62.5,69.5,4
4435,12087,1617,3,10/13/2022,Division 2,Role Player,3.14,,12.26,,53,58,,,,,,,,,71,71,,,,,,,,,,,3.14,12.26,55.5,71,4
4436,12088,1617,3,10/13/2022,Division 2,Starter,3.46,,13.75,,53,54,,,,,1.94,2.09,,,67,66,,,,,,,,,,,3.46,13.75,53.5,66.5,5
4437,12089,1617,3,10/13/2022,Division 2,Impact Player,3.13,,12.17,,54,56,,,,,,,,,69,71,,,,,,,,,,,3.13,12.17,55,70,4
4439,2690,1617,3,10/13/2022,Division 2,Impact Player,3.22,,12.58,,63,56,,,,,,,,,69,72,,71,64,45,60.8,6.1,84,2.04,0.18,19.6,3.22,12.58,59.5,70.5,4
4440,12091,1617,3,10/13/2022,Division 2,Starter,3.47,,13.55,,58,54,,,,,1.81,1.84,,,67,68,,,,,,,,,,,3.47,13.55,56,67.5,5
4462,11309,1619,3,9/27/2022,NAIA,Role Player,3.1,3.07,12.92,,,57,,,,,,,,,62,62,62,,,,,,,,,,3.085,12.92,57,62,4
4463,11310,1619,3,9/27/2022,NAIA,Impact Player,2.94,2.66,11.66,,62,62,,,,,,,,,69,64,69,,,,,,,,,,2.8,11.66,62,67.33333333,4
4464,11311,1619,3,9/27/2022,NAIA,Impact Player,2.8,2.77,11.01,,63,63,,,,,,,,,63,61,60,,,,,,,,,,2.785,11.01,63,61.33333333,4
4465,11312,1619,3,9/27/2022,NAIA,Role Player,3.26,3.37,13.77,,49,51,,,,,,,,,57,57,66,,,,,,,,,,3.315,13.77,50,60,4
4466,11313,1619,3,9/27/2022,NAIA,Impact Player,2.95,2.69,11.86,,57,59,,,,,,,,,73,69,74,,,,,,,,,,2.82,11.86,58,72,4
4468,11315,1619,3,9/27/2022,NAIA,Role Player,2.94,2.87,12.04,,57,54,,,,,,,,,63,60,64,,,,,,,,,,2.905,12.04,55.5,62.33333333,4
4469,11316,1619,3,9/27/2022,NAIA,Role Player,3.16,3.01,11.94,,56,,,,,,,,,,63,57,65,,,,,,,,,,3.085,11.94,56,61.66666667,4
4470,11317,1619,3,9/27/2022,NAIA,Starter,2.94,3.05,12.93,,59,58,,,,,1.85,1.8,1.75,,58,60,61,,,,,,,,,,2.995,12.93,58.5,59.66666667,5
4471,11318,1619,3,9/27/2022,NAIA,Role Player,3.04,3.21,13.64,,52,52,,,,,1.9,1.9,1.9,,62,58,63,,,,,,,,,,3.125,13.64,52,61,5
4473,11320,1619,3,9/27/2022,NAIA,Impact Player,3.05,3.12,13.49,,58,57,,,,,,,,,60,62,60,,,,,,,,,,3.085,13.49,57.5,60.66666667,4
4474,11321,1619,3,9/27/2022,NAIA,Role Player,2.93,2.95,12.93,,58,58,,,,,2.03,2,2.06,,67,63,66,,,,,,,,,,2.94,12.93,58,65.33333333,5
4476,11323,1619,3,9/27/2022,NAIA,Impact Player,3.05,2.95,13.33,,59,63,,,,,,,,,73,74,71,,,,,,,,,,3,13.33,61,72.66666667,4
4477,11324,1619,3,9/27/2022,NAIA,Starter,3.01,2.97,13.22,,61,60,,,,,,,,,49,52,56,,,,,,,,,,2.99,13.22,60.5,52.33333333,4
4479,11326,1619,3,9/27/2022,NAIA,Starter,3.06,2.97,11.77,,57,60,,,,,,,,,71,66,71,,,,,,,,,,3.015,11.77,58.5,69.33333333,4
4481,11328,1619,3,9/27/2022,NAIA,Starter,3.5,3.29,14,,52,54,,,,,1.8,2.28,1.92,,66,63,63,,,,,,,,,,3.395,14,53,64,5
4513,12342,1623,3,10/19/2022,Division 2,Starter,2.95,2.83,11.73,,56,56,59,59,57,59,,,,,63,70,64,,,,,,,,,,2.89,11.73,57.66666667,65.66666667,4
4515,12344,1623,3,10/19/2022,Division 2,Role Player,3.01,2.99,12.34,,56,58,56,56,56,57,2.56,2.82,2.47,,68,68,67,,,,,,,,,,3,12.34,56.5,67.66666667,5
4516,12345,1623,3,10/19/2022,Division 2,Role Player,2.95,3,11.88,,47,48,50,49,49,49,,,,,62,61,65,,,,,,,,,,2.975,11.88,48.66666667,62.66666667,4
4518,12347,1623,3,10/19/2022,Division 2,Impact Player,2.78,2.75,11.37,,59,59,61,61,62,62,,,,,65,64,65,,,,,,,,,,2.765,11.37,60.66666667,64.66666667,4
4519,12348,1623,3,10/19/2022,Division 2,Role Player,3.02,2.98,12.22,,58,56,55,56,58,58,,,,,67,56,64,,,,,,,,,,3,12.22,56.83333333,62.33333333,4
4520,12349,1623,3,10/19/2022,Division 2,Starter,3.41,2.98,12.35,,56,56,56,54,57,57,,,,,60,61,59,,,,,,,,,,3.195,12.35,56,60,4
4521,12350,1623,3,10/19/2022,Division 2,Impact Player,2.84,2.92,12.56,,58,48,61,60,61,64,2.03,1.94,2.22,,69,71,70,,,,,,,,,,2.88,12.56,58.66666667,70,5
4522,12351,1623,3,10/19/2022,Division 2,Starter,3.07,3.03,12.48,,63,62,64,65,66,65,,,,,61,67,67,,,,,,,,,,3.05,12.48,64.16666667,65,4
4523,12352,1623,3,10/19/2022,Division 2,Role Player,3.1,3.11,12.67,,54,57,55,56,59,58,,,,,60,70,70,,,,,,,,,,3.105,12.67,56.5,66.66666667,4
4524,12353,1623,3,10/19/2022,Division 2,Impact Player,3.27,3.24,13.22,,54,54,54,57,56,57,,,,,68,67,73,,,,,,,,,,3.255,13.22,55.33333333,69.33333333,4
4525,12354,1623,3,10/19/2022,Division 2,Starter,2.78,2.77,11.79,,58,60,60,58,61,59,,,,,69,67,62,,,,,,,,,,2.775,11.79,59.33333333,66,4
4526,12355,1623,3,10/19/2022,Division 2,Role Player,3.27,3.32,13.87,,58,57,56,56,57,59,,,,,69,75,72,,,,,,,,,,3.295,13.87,57.16666667,72,4
4528,12357,1623,3,10/19/2022,Division 2,Role Player,3.02,3.12,13.51,,53,53,51,54,55,55,2.5,2.16,2.29,,69,64,65,,,,,,,,,,3.07,13.51,53.5,66,5
4529,12358,1623,3,10/19/2022,Division 2,Starter,3.45,3.62,13.93,,61,61,58,60,60,61,2.31,2.31,2.28,,62,53,65,,,,,,,,,,3.535,13.93,60.16666667,60,5
4530,12359,1623,3,10/19/2022,Division 2,Starter,2.85,2.77,11.42,,49,47,50,52,52,54,,,,,59,62,67,,,,,,,,,,2.81,11.42,50.66666667,62.66666667,4
4643,11535,1634,3,10/4/2022,Division 2,Starter,2.82,2.78,11.49,,56,58,59,,,,,,,,48,44,50,,,,,,,,,,2.8,11.49,57.66666667,47.33333333,4
4645,11537,1634,3,10/4/2022,Division 2,Role Player,3.06,3.15,12.5,,54,56,,,,,1.88,1.9,,,69,71,71,,,,,,,,,,3.105,12.5,55,70.33333333,5
4646,11538,1634,3,10/4/2022,Division 2,Role Player,3.08,3.05,12.7,,60,62,62,,,,,,,,60,60,67,,,,,,,,,,3.065,12.7,61.33333333,62.33333333,4
4647,11539,1634,3,10/4/2022,Division 2,Role Player,3.3,3,12.5,,60,60,61,,,,,,,,74,66,71,,,,,,,,,,3.15,12.5,60.33333333,70.33333333,4
4649,11541,1634,3,10/4/2022,Division 2,Impact Player,2.96,2.93,12.2,,60,63,,,,,,,,,65,66,66,,,,,,,,,,2.945,12.2,61.5,65.66666667,4
4650,11542,1634,3,10/4/2022,Division 2,Role Player,3.11,3.03,12.73,,54,55,,,,,,,,,62,64,69,,,,,,,,,,3.07,12.73,54.5,65,4
4652,11544,1634,3,10/4/2022,Division 2,Role Player,2.92,2.92,12.1,,42,44,46,,,,,,,,60,62,58,,,,,,,,,,2.92,12.1,44,60,4
4654,11546,1634,3,10/4/2022,Division 2,Role Player,2.9,2.86,12,,55,61,,,,,,,,,67,66,67,,,,,,,,,,2.88,12,58,66.66666667,4
4655,11547,1634,3,10/4/2022,Division 2,Starter,2.94,2.79,12.03,,47,53,55,,,,,,,,67,64,65,,,,,,,,,,2.865,12.03,51.66666667,65.33333333,4
4657,11549,1634,3,10/4/2022,Division 2,Starter,2.98,2.9,12.14,,49,48,,,,,,,,,68,71,71,,,,,,,,,,2.94,12.14,48.5,70,4
4659,11551,1634,3,10/4/2022,Division 2,Starter,3.2,3.24,13.6,,54,55,,,,,,,,,67,62,59,,,,,,,,,,3.22,13.6,54.5,62.66666667,4
4661,11553,1634,3,10/4/2022,Division 2,Starter,2.97,2.98,12.15,,61,61,,,,,,,,,61,63,61,,,,,,,,,,2.975,12.15,61,61.66666667,4
4835,12361,1658,3,10/20/2022,NAIA,Starter,3.19,3.13,12.27,,54,56,57,,,,,,,,65,64,64,,,,,,,,,,3.16,12.27,55.66666667,64.33333333,4
4837,12363,1658,3,10/20/2022,NAIA,Starter,3.15,3,12.11,,53,51,51,,,,,,,,64,62,62,,,,,,,,,,3.075,12.11,51.66666667,62.66666667,4
