,CSE_PlayerID,CSE_EventID,Bucket,Date,CollegeDivision,CollegePlayerType,Obj_FootSpeed_H11,Obj_FootSpeed_H12,Obj_FootSpeed_HH1,Obj_FootSpeed_HH2,Obj_ArmVelo_Throw1,Obj_ArmVelo_Throw2,Obj_ArmVelo_Throw3,Obj_ArmVelo_Throw4,Obj_ArmVelo_Throw5,Obj_ArmVelo_Throw6,Obj_PopTime_Throw1,Obj_PopTime_Throw2,Obj_PopTime_Throw3,Obj_PopTime_Throw4,Obj_ExitVelo_Swing1,Obj_ExitVelo_Swing2,Obj_ExitVelo_Swing3,Plane,Connection,Rotation,BatSpeed,RotationalAcceleration,OnPlaneEfficiency,Power,TimeToContact,PeakHandSpeed,H1,HH,armVelo,exitVelo,notEmpty
4212,11784,1607,4,10/7/2022,NAIA,Role Player,3.3,3.26,13.7,,48,51,59,,,,,,,,59,56,61,,,,,,,,,,3.28,13.7,52.66666667,58.66666667,4
4213,11785,1607,4,10/7/2022,NAIA,Impact Player,2.94,2.9,11.7,,62,64,55,,,,,,,,69,69,72,,,,,,,,,,2.92,11.7,60.33333333,70,4
4214,11786,1607,4,10/7/2022,NAIA,Role Player,3.29,,13.2,,39,50,47,,,,,,,,64,62,63,,,,,,,,,,3.29,13.2,45.33333333,63,4
4215,11787,1607,4,10/7/2022,NAIA,Role Player,3.44,3.39,13.9,,42,44,46,,,,2.03,2.03,2.03,,69,65,63,,,,,,,,,,3.415,13.9,44,65.66666667,5
4216,11788,1607,4,10/7/2022,NAIA,Starter,3.14,3.22,12.56,,62,62,51,,,,,,,,59,64,55,,,,,,,,,,3.18,12.56,58.33333333,59.33333333,4
4217,11789,1607,4,10/7/2022,NAIA,Starter,3.14,3.14,12.14,,50,45,50,,,,,,,,63,61,61,,,,,,,,,,3.14,12.14,48.33333333,61.66666667,4
4218,11790,1607,4,10/7/2022,NAIA,Role Player,3,3.2,12.7,,45,48,46,,,,,,,,57,53,53,,,,,,,,,,3.1,12.7,46.33333333,54.33333333,4
4219,1523,1607,4,10/7/2022,NAIA,Role Player,3,3.06,12.2,,43,47,48,,,,1.91,1.82,2.24,,61,58,63,69,58,53,52.6,8.9,82,1.67,0.16,17.4,3.03,12.2,46,60.66666667,5
4221,11793,1607,4,10/7/2022,NAIA,Starter,3.12,3.26,12.8,,49,62,50,,,,1.72,1.75,1.88,,61,65,65,,,,,,,,,,3.19,12.8,53.66666667,63.66666667,5
4222,11794,1607,4,10/7/2022,NAIA,Starter,3.45,3.3,13.2,,45,43,46,,,,,,,,61,60,63,,,,,,,,,,3.375,13.2,44.66666667,61.33333333,4
4223,11795,1607,4,10/7/2022,NAIA,Starter,3.32,3.3,12.5,,52,49,50,,,,,,,,30,34,52,,,,,,,,,,3.31,12.5,50.33333333,38.66666667,4
4225,11797,1607,4,10/7/2022,NAIA,Role Player,3.14,3.2,12.3,,56,50,50,,,,,,,,53,55,53,,,,,,,,,,3.17,12.3,52,53.66666667,4
4226,11798,1607,4,10/7/2022,NAIA,Starter,3.49,3.4,13.9,,52,44,43,,,,,,,,71,69,77,,,,,,,,,,3.445,13.9,46.33333333,72.33333333,4
4227,11799,1607,4,10/7/2022,NAIA,Role Player,3.37,3.29,13.8,,48,47,48,,,,,,,,64,64,65,,,,,,,,,,3.33,13.8,47.66666667,64.33333333,4
4228,11800,1607,4,10/7/2022,NAIA,Starter,3.32,3.39,13.2,,41,45,45,,,,,,,,68,71,69,,,,,,,,,,3.355,13.2,43.66666667,69.33333333,4
4229,11802,1607,4,10/7/2022,NAIA,Role Player,3.31,3.28,13.5,,49,50,51,,,,2.1,2.25,2,,61,69,60,,,,,,,,,,3.295,13.5,50,63.33333333,5
4230,11803,1607,4,10/7/2022,NAIA,Starter,3,3.04,11.5,,52,55,52,,,,,,,,62,63,63,,,,,,,,,,3.02,11.5,53,62.66666667,4
4231,11804,1607,4,10/7/2022,NAIA,Role Player,3.1,3.1,12.4,,48,56,52,,,,,,,,58,58,57,,,,,,,,,,3.1,12.4,52,57.66666667,4
4232,11805,1607,4,10/7/2022,NAIA,Starter,3.3,3.5,14.4,,45,40,43,,,,1.97,1.97,2.09,,55,56,56,,,,,,,,,,3.4,14.4,42.66666667,55.66666667,5
4233,11806,1607,4,10/7/2022,NAIA,Role Player,4.1,3.6,14.9,,42,42,40,,,,2.12,1.94,2.22,,60,62,66,,,,,,,,,,3.85,14.9,41.33333333,62.66666667,5
4236,11809,1607,4,10/7/2022,NAIA,Starter,3.19,3.16,12.7,,50,44,46,,,,1.78,1.75,2,,64,64,65,,,,,,,,,,3.175,12.7,46.66666667,64.33333333,5
4238,11811,1607,4,10/7/2022,NAIA,Impact Player,2.92,3,11.9,,40,42,44,,,,,,,,77,61,63,,,,,,,,,,2.96,11.9,42,67,4
4330,10603,1612,4,9/16/2022,Division 1 Mid-Major,Role Player,3.27,3.35,13.28,,59,60,58,,,,1.87,1.88,2,1.87,64,63,60,,,,,,,,,,3.31,13.28,59,62.33333333,5
4331,10604,1612,4,9/16/2022,Division 1 Mid-Major,Role Player,3.21,3.06,12.74,,59,59,59,61,60,61,,,,,59,65,59,,,,,,,,,,3.135,12.74,59.83333333,61,4
4332,10776,1612,4,9/16/2022,Division 1 Mid-Major,Starter,2.99,3.04,11.32,11.68,60,61,61,,,,,,,,70,64,65,,,,,,,,,,3.015,11.5,60.66666667,66.33333333,4
4333,10777,1612,4,9/16/2022,Division 1 Mid-Major,Impact Player,2.88,3.02,12.58,,66,62,60,,,,,,,,66,63,67,,,,,,,,,,2.95,12.58,62.66666667,65.33333333,4
4334,10778,1612,4,9/16/2022,Division 1 Mid-Major,Impact Player,2.95,2.87,11.62,11.57,59,60,60,,,,,,,,61,60,60,,,,,,,,,,2.91,11.595,59.66666667,60.33333333,4
4335,10779,1612,4,9/16/2022,Division 1 Mid-Major,Starter,3.18,3.26,12.77,,61,62,66,69,64,68,,,,,63,64,66,,,,,,,,,,3.22,12.77,65,64.33333333,4
4337,10782,1612,4,9/16/2022,Division 1 Mid-Major,Impact Player,2.75,2.72,11.46,,62,63,62,67,68,64,,,,,68,64,63,,,,,,,,,,2.735,11.46,64.33333333,65,4
4338,10783,1612,4,9/16/2022,Division 1 Mid-Major,Starter,3.24,3.26,13.28,,52,56,55,,,,2.06,1.77,2.1,2,75,73,66,,,,,,,,,,3.25,13.28,54.33333333,71.33333333,5
4341,10786,1612,4,9/16/2022,Division 1 Mid-Major,Impact Player,3.1,3.03,12.23,,62,64,63,63,64,66,,,,,66,68,72,,,,,,,,,,3.065,12.23,63.66666667,68.66666667,4
4342,10787,1612,4,9/16/2022,Division 1 Mid-Major,Role Player,3.01,3.04,11.65,,57,58,58,,,,,,,,62,63,62,,,,,,,,,,3.025,11.65,57.66666667,62.33333333,4
4345,9657,1612,4,9/16/2022,Division 1 Mid-Major,Impact Player,2.8,2.92,11.07,,68,70,68,,,,,,,,70,71,69,,,,,,,,,,2.86,11.07,68.66666667,70,4
4346,10790,1612,4,9/16/2022,Division 1 Mid-Major,Impact Player,3.03,3.03,12.03,,62,60,60,,,,,,,,55,62,60,,,,,,,,,,3.03,12.03,60.66666667,59,4
4347,10791,1612,4,9/16/2022,Division 1 Mid-Major,Role Player,3,3.05,11.96,,67,61,63,,,,,,,,65,62,66,,,,,,,,,,3.025,11.96,63.66666667,64.33333333,4
4348,9662,1612,4,9/16/2022,Division 1 Mid-Major,Impact Player,3.27,3.41,13.29,,59,61,58,,,,2,1.91,1.72,1.91,71,76,69,,,,,,,,,,3.34,13.29,59.33333333,72,5
4351,10795,1612,4,9/16/2022,Division 1 Mid-Major,Starter,2.87,2.87,11.84,,62,63,63,,,,,,,,62,67,65,,,,,,,,,,2.87,11.84,62.66666667,64.66666667,4
4352,10796,1612,4,9/16/2022,Division 1 Mid-Major,Starter,3.1,3.08,12.36,,56,59,59,,,,,,,,69,75,73,,,,,,,,,,3.09,12.36,58,72.33333333,4
4354,10605,1614,4,9/16/2022,NAIA,Impact Player,3.2,3.1,12.8,,55,,,,,,,,,,52,54,,,,,,,,,,,3.15,12.8,55,53,4
4355,10606,1614,4,9/16/2022,NAIA,Role Player,3.5,3.4,14,,49,,,,,,,,,,60,55,,,,,,,,,,,3.45,14,49,57.5,4
4356,10607,1614,4,9/16/2022,NAIA,Starter,3.1,3.1,12.2,,54,,,,,,,,,,62,40,,,,,,,,,,,3.1,12.2,54,51,4
4357,10608,1614,4,9/16/2022,NAIA,Impact Player,3,3.1,12.2,,56,,,,,,1.9,2,,,57,57,,,,,,,,,,,3.05,12.2,56,57,5
4359,7246,1614,4,9/16/2022,NAIA,Starter,3.2,3.1,12.3,,50,,,,,,,,,,58,60,,,,,,,,,,,3.15,12.3,50,59,4
4361,10612,1614,4,9/16/2022,NAIA,Starter,3.1,2.9,11.8,,58,,,,,,,,,,53,57,,,,,,,,,,,3,11.8,58,55,4
4362,10613,1614,4,9/16/2022,NAIA,Impact Player,2.8,2.9,11.1,,55,,,,,,,,,,49,59,,,,,,,,,,,2.85,11.1,55,54,4
4363,10614,1614,4,9/16/2022,NAIA,Starter,3.1,3.1,12.3,,50,,,,,,,,,,55,58,,,,,,,,,,,3.1,12.3,50,56.5,4
4366,10617,1614,4,9/16/2022,NAIA,Starter,3.1,3.1,13.6,,50,,,,,,,,,,46,58,,,,,,,,,,,3.1,13.6,50,52,4
4367,10618,1614,4,9/16/2022,NAIA,Role Player,3,3,12.6,,43,,,,,,,,,,55,47,,,,,,,,,,,3,12.6,43,51,4
4368,10619,1614,4,9/16/2022,NAIA,Starter,3.2,3.1,12.4,,56,,,,,,,,,,55,60,,,,,,,,,,,3.15,12.4,56,57.5,4
4370,10621,1614,4,9/16/2022,NAIA,Role Player,3,3,12.6,,36,,,,,,,,,,53,56,,,,,,,,,,,3,12.6,36,54.5,4
4371,10622,1614,4,9/16/2022,NAIA,Starter,2.8,2.8,11.4,,58,,,,,,,,,,65,65,,,,,,,,,,,2.8,11.4,58,65,4
4372,10623,1614,4,9/16/2022,NAIA,Role Player,3.1,3.1,13.1,,53,,,,,,2.3,2,,,59,61,,,,,,,,,,,3.1,13.1,53,60,5
4373,10624,1614,4,9/16/2022,NAIA,Starter,3.1,3.1,12.3,,57,,,,,,,,,,58,59,,,,,,,,,,,3.1,12.3,57,58.5,4
4374,10625,1614,4,9/16/2022,NAIA,Impact Player,3.3,3.2,13.3,,48,,,,,,,,,,61,65,,,,,,,,,,,3.25,13.3,48,63,4
4376,10627,1614,4,9/16/2022,NAIA,Starter,2.8,2.8,11.5,,58,,,,,,,,,,61,66,,,,,,,,,,,2.8,11.5,58,63.5,4
4377,10628,1614,4,9/16/2022,NAIA,Role Player,3,2.9,12,,50,,,,,,,,,,62,61,,,,,,,,,,,2.95,12,50,61.5,4
4378,10629,1614,4,9/16/2022,NAIA,Role Player,3.3,3.2,13.4,,49,,,,,,,,,,61,59,,,,,,,,,,,3.25,13.4,49,60,4
4379,10630,1614,4,9/16/2022,NAIA,Role Player,3.6,3.5,15.4,,45,,,,,,2.1,2.1,,,61,61,,,,,,,,,,,3.55,15.4,45,61,5
4380,10631,1614,4,9/16/2022,NAIA,Role Player,3,3.1,12.2,,54,,,,,,,,,,62,55,,,,,,,,,,,3.05,12.2,54,58.5,4
4382,10633,1614,4,9/16/2022,NAIA,Role Player,3.1,3.2,12.5,,55,,,,,,,,,,58,58,,,,,,,,,,,3.15,12.5,55,58,4
4383,10634,1614,4,9/16/2022,NAIA,Starter,3.1,3.1,12.5,,52,,,,,,,,,,59,65,,,,,,,,,,,3.1,12.5,52,62,4
4384,10635,1614,4,9/16/2022,NAIA,Starter,3.3,3.1,12.9,,61,,,,,,,,,,58,62,,,,,,,,,,,3.2,12.9,61,60,4
4385,10636,1614,4,9/16/2022,NAIA,Role Player,3.1,3.1,12.1,,51,,,,,,,,,,53,59,,,,,,,,,,,3.1,12.1,51,56,4
4386,10637,1614,4,9/16/2022,NAIA,Starter,3.7,3.6,14.9,,50,,,,,,,,,,69,66,,,,,,,,,,,3.65,14.9,50,67.5,4
4387,10638,1614,4,9/16/2022,NAIA,Role Player,3.7,3.6,14.7,,50,,,,,,,,,,56,65,,,,,,,,,,,3.65,14.7,50,60.5,4
4441,11825,1618,4,10/10/2022,JUCO 2,Starter,3.41,,13.86,,53,56,,,,,,,,,61,62,,,,,,,,,,,3.41,13.86,54.5,61.5,4
4442,11826,1618,4,10/10/2022,JUCO 2,Starter,3.24,,12.79,,50,50,,,,,1.91,1.97,,,63,62,,,,,,,,,,,3.24,12.79,50,62.5,5
4443,11827,1618,4,10/10/2022,JUCO 2,Starter,3.29,,12.78,,55,56,,,,,,,,,64,62,,,,,,,,,,,3.29,12.78,55.5,63,4
4444,11828,1618,4,10/10/2022,JUCO 2,Starter,3.15,,12.62,,54,61,,,,,,,,,56,56,,,,,,,,,,,3.15,12.62,57.5,56,4
4445,11829,1618,4,10/10/2022,JUCO 2,Starter,2.95,,11.82,,69,71,,,,,,,,,66,66,,,,,,,,,,,2.95,11.82,70,66,4
4446,11830,1618,4,10/10/2022,JUCO 2,Starter,2.97,,12.01,,57,56,,,,,,,,,55,55,,,,,,,,,,,2.97,12.01,56.5,55,4
4448,11832,1618,4,10/10/2022,JUCO 2,Role Player,3.22,,13.19,,58,58,,,,,,,,,63,63,,,,,,,,,,,3.22,13.19,58,63,4
4450,11834,1618,4,10/10/2022,JUCO 2,Role Player,3.23,,12.63,,54,55,,,,,2.03,2,,,63,64,,,,,,,,,,,3.23,12.63,54.5,63.5,5
4451,11835,1618,4,10/10/2022,JUCO 2,Role Player,3.27,,13,,54,54,,,,,,,,,61,58,,,,,,,,,,,3.27,13,54,59.5,4
4452,11837,1618,4,10/10/2022,JUCO 2,Role Player,3.22,,12.98,,48,49,,,,,,,,,63,62,,,,,,,,,,,3.22,12.98,48.5,62.5,4
4453,11838,1618,4,10/10/2022,JUCO 2,Starter,3.06,,12.19,,58,60,,,,,,,,,62,58,,,,,,,,,,,3.06,12.19,59,60,4
4454,1235,1618,4,10/10/2022,JUCO 2,Starter,3.28,,13.31,,50,52,,,,,,,,,70,70,,38,60,37,61,3.4,51,2.15,0.18,17.8,3.28,13.31,51,70,4
4455,11840,1618,4,10/10/2022,JUCO 2,Role Player,2.98,,11.54,,54,51,,,,,,,,,63,63,,,,,,,,,,,2.98,11.54,52.5,63,4
4456,11841,1618,4,10/10/2022,JUCO 2,Starter,3.16,,12.55,,54,54,,,,,,,,,59,59,,,,,,,,,,,3.16,12.55,54,59,4
4457,11842,1618,4,10/10/2022,JUCO 2,Role Player,3.19,,12.91,,54,54,,,,,2.06,2.07,,,61,60,,,,,,,,,,,3.19,12.91,54,60.5,5
4458,11843,1618,4,10/10/2022,JUCO 2,Role Player,3.39,,14.1,,54,52,,,,,,,,,54,53,,,,,,,,,,,3.39,14.1,53,53.5,4
4460,11845,1618,4,10/10/2022,JUCO 2,Impact Player,3.37,,12.31,,54,53,,,,,,,,,70,70,,,,,,,,,,,3.37,12.31,53.5,70,4
4461,11847,1618,4,10/10/2022,JUCO 2,Role Player,3.75,,14,,50,52,,,,,,,,,60,60,,,,,,,,,,,3.75,14,51,60,4
4531,11636,1624,4,10/11/2022,NAIA,Starter,3.26,,13.1,,57,55,,,,,1.88,1.75,,,65,66,,,,,,,,,,,3.26,13.1,56,65.5,5
4532,11638,1624,4,10/11/2022,NAIA,Role Player,3.63,,14.71,,57,57,,,,,2.16,2.15,,,65,64,,,,,,,,,,,3.63,14.71,57,64.5,5
4533,11640,1624,4,10/11/2022,NAIA,Starter,3.72,,12.55,,52,50,,,,,,,,,62,63,,,,,,,,,,,3.72,12.55,51,62.5,4
4534,11642,1624,4,10/11/2022,NAIA,Starter,3.15,,12.37,,56,58,,,,,,,,,61,58,,,,,,,,,,,3.15,12.37,57,59.5,4
4535,11643,1624,4,10/11/2022,NAIA,Impact Player,3.18,,12.47,,57,55,,,,,,,,,63,64,,,,,,,,,,,3.18,12.47,56,63.5,4
4536,11644,1624,4,10/11/2022,NAIA,Role Player,3.06,,12.14,,55,56,,,,,2,1.87,,,61,61,,,,,,,,,,,3.06,12.14,55.5,61,5
4537,11645,1624,4,10/11/2022,NAIA,Role Player,3.19,,13.69,,54,57,,,,,,,,,67,64,,,,,,,,,,,3.19,13.69,55.5,65.5,4
4540,11648,1624,4,10/11/2022,NAIA,Role Player,3.14,,12.74,,57,54,,,,,,,,,60,60,,,,,,,,,,,3.14,12.74,55.5,60,4
4541,11649,1624,4,10/11/2022,NAIA,Impact Player,3.11,,12.5,,46,50,,,,,,,,,65,64,,,,,,,,,,,3.11,12.5,48,64.5,4
4542,11650,1624,4,10/11/2022,NAIA,Impact Player,3.19,,12.62,,50,50,,,,,,,,,62,63,,,,,,,,,,,3.19,12.62,50,62.5,4
4543,11651,1624,4,10/11/2022,NAIA,Role Player,3.26,,13.28,,55,54,,,,,,,,,56,54,,,,,,,,,,,3.26,13.28,54.5,55,4
4545,11653,1624,4,10/11/2022,NAIA,Impact Player,3.16,,12.8,,60,59,,,,,,,,,59,60,,,,,,,,,,,3.16,12.8,59.5,59.5,4
4548,10375,1625,4,9/9/2022,NAIA,Impact Player,2.89,2.86,12.07,12.18,52,55,,,,,,,,,70,64,,,,,,,,,,,2.875,12.125,53.5,67,4
4549,10352,1625,4,9/9/2022,NAIA,Starter,2.95,2.93,12.51,12.56,57,57,,,,,,,,,59,67,,,,,,,,,,,2.94,12.535,57,63,4
4550,10357,1625,4,9/9/2022,NAIA,Role Player,3.83,3.83,17.43,17.62,46,48,,,,,,,,,60,56,,,,,,,,,,,3.83,17.525,47,58,4
4551,10365,1625,4,9/9/2022,NAIA,Role Player,3.19,3.21,13.44,13.67,45,50,,,,,,,,,60,64,,,,,,,,,,,3.2,13.555,47.5,62,4
4552,10355,1625,4,9/9/2022,NAIA,Starter,2.98,3.01,12.92,12.81,57,56,,,,,,,,,45,36,,,,,,,,,,,2.995,12.865,56.5,40.5,4
4553,10374,1625,4,9/9/2022,NAIA,Starter,3.19,3.2,13.47,14.46,51,50,,,,,,,,,67,62,,,,,,,,,,,3.195,13.965,50.5,64.5,4
4554,10353,1625,4,9/9/2022,NAIA,Starter,3.01,2.99,12.86,12.97,51,55,,,,,,,,,63,63,,,,,,,,,,,3,12.915,53,63,4
4555,2305,1625,4,9/9/2022,NAIA,Role Player,3.34,3.43,14.41,14.79,50,52,,,,,,,,,62,60,,,,,,,,,,,3.385,14.6,51,61,4
4556,10370,1625,4,9/9/2022,NAIA,Starter,3.51,3.54,15.58,15.55,49,54,,,,,,,,,61,59,,,,,,,,,,,3.525,15.565,51.5,60,4
4557,10373,1625,4,9/9/2022,NAIA,Role Player,3.09,3.13,13.71,13.79,52,51,,,,,2.15,,,,62,58,,,,,,,,,,,3.11,13.75,51.5,60,5
4558,10363,1625,4,9/9/2022,NAIA,Role Player,3.57,3.64,15.65,15.89,47,48,,,,,,,,,68,73,,,,,,,,,,,3.605,15.77,47.5,70.5,4
4559,10377,1625,4,9/9/2022,NAIA,Role Player,3.26,3.26,13.17,14.28,55,52,,,,,,,,,68,61,,,,,,,,,,,3.26,13.725,53.5,64.5,4
4560,10362,1625,4,9/9/2022,NAIA,Impact Player,2.91,2.95,12.38,12.44,56,56,,,,,3.32,,,,61,55,,,,,,,,,,,2.93,12.41,56,58,5
4561,10369,1625,4,9/9/2022,NAIA,Role Player,3.23,3.26,14.07,13.95,51,50,,,,,,,,,55,52,,,,,,,,,,,3.245,14.01,50.5,53.5,4
4562,10376,1625,4,9/9/2022,NAIA,Impact Player,3.21,3.2,13.83,14.13,55,54,,,,,2.83,,,,59,70,,,,,,,,,,,3.205,13.98,54.5,64.5,5
4563,10360,1625,4,9/9/2022,NAIA,Role Player,3.65,3.88,17.75,18.02,41,43,,,,,,,,,48,53,,,,,,,,,,,3.765,17.885,42,50.5,4
4564,10356,1625,4,9/9/2022,NAIA,Role Player,3.36,3.38,14.72,15.04,46,43,,,,,,,,,64,61,,,,,,,,,,,3.37,14.88,44.5,62.5,4
4565,10378,1625,4,9/9/2022,NAIA,Role Player,3.16,3.17,13.54,13.58,56,57,,,,,,,,,61,59,,,,,,,,,,,3.165,13.56,56.5,60,4
4566,10368,1625,4,9/9/2022,NAIA,Impact Player,3.12,3.12,13,13.38,53,52,,,,,,,,,69,66,,,,,,,,,,,3.12,13.19,52.5,67.5,4
4567,10359,1625,4,9/9/2022,NAIA,Role Player,3.33,3.32,14.11,14.23,53,55,,,,,,,,,55,56,,,,,,,,,,,3.325,14.17,54,55.5,4
4568,10366,1625,4,9/9/2022,NAIA,Impact Player,3.38,3.39,14.49,13.59,53,56,,,,,,,,,67,68,,,,,,,,,,,3.385,14.04,54.5,67.5,4
4569,10358,1625,4,9/9/2022,NAIA,Starter,3.34,3.36,14.04,14.34,47,52,,,,,,,,,54,52,,,,,,,,,,,3.35,14.19,49.5,53,4
4570,10379,1625,4,9/9/2022,NAIA,Starter,2.78,2.79,11.81,11.84,56,55,,,,,,,,,62,63,,,,,,,,,,,2.785,11.825,55.5,62.5,4
4571,10354,1625,4,9/9/2022,NAIA,Impact Player,3.11,3.11,13.03,13.15,52,51,,,,,,,,,61,69,,,,,,,,,,,3.11,13.09,51.5,65,4
4572,10367,1625,4,9/9/2022,NAIA,Role Player,3.77,3.77,16.92,17.1,37,39,,,,,,,,,41,49,,,,,,,,,,,3.77,17.01,38,45,4
4573,10351,1625,4,9/9/2022,NAIA,Role Player,2.86,2.85,11.46,11.94,53,54,,,,,,,,,60,56,,,,,,,,,,,2.855,11.7,53.5,58,4
4574,10372,1625,4,9/9/2022,NAIA,Starter,3.02,3.05,12.37,12.55,61,61,,,,,,,,,60,60,,,,,,,,,,,3.035,12.46,61,60,4
4575,10361,1625,4,9/9/2022,NAIA,Starter,3.12,3.17,13.59,13.42,53,59,,,,,,,,,57,64,,,,,,,,,,,3.145,13.505,56,60.5,4
4615,12386,1633,4,10/21/2022,NAIA,Role Player,2.88,,11.36,,54,58,,,,,,,,,67,71,,,,,,,,,,,2.88,11.36,56,69,4
4616,12387,1633,4,10/21/2022,NAIA,Role Player,3.27,,13.51,,61,60,,,,,1.85,1.72,,,77,65,,,,,,,,,,,3.27,13.51,60.5,71,5
4617,12388,1633,4,10/21/2022,NAIA,Starter,3.35,,13.59,,62,62,,,,,,,,,74,72,,,,,,,,,,,3.35,13.59,62,73,4
4618,12389,1633,4,10/21/2022,NAIA,Starter,3.18,,11.86,,58,57,,,,,,,,,66,65,,,,,,,,,,,3.18,11.86,57.5,65.5,4
4619,12390,1633,4,10/21/2022,NAIA,Role Player,3.14,,12.61,,63,63,,,,,,,,,65,62,,,,,,,,,,,3.14,12.61,63,63.5,4
4620,12391,1633,4,10/21/2022,NAIA,Impact Player,3.52,,13.47,,59,59,,,,,,,,,68,68,,,,,,,,,,,3.52,13.47,59,68,4
4621,12392,1633,4,10/21/2022,NAIA,Role Player,3.11,,12.18,,61,62,,,,,2.03,1.82,,,68,66,,,,,,,,,,,3.11,12.18,61.5,67,5
4622,12393,1633,4,10/21/2022,NAIA,Role Player,3.27,,13.28,,54,52,,,,,2.13,2.12,,,65,68,,,,,,,,,,,3.27,13.28,53,66.5,5
4623,12394,1633,4,10/21/2022,NAIA,Role Player,3.15,,12.33,,55,54,,,,,,,,,68,66,,,,,,,,,,,3.15,12.33,54.5,67,4
4625,12397,1633,4,10/21/2022,NAIA,Role Player,3.92,,16.83,,52,54,,,,,,,,,67,61,,,,,,,,,,,3.92,16.83,53,64,4
4626,12398,1633,4,10/21/2022,NAIA,Starter,3.38,,13.83,,59,58,,,,,1.84,1.72,,,65,67,,,,,,,,,,,3.38,13.83,58.5,66,5
4627,12399,1633,4,10/21/2022,NAIA,Impact Player,3.16,,12.81,,58,53,,,,,,,,,77,75,,,,,,,,,,,3.16,12.81,55.5,76,4
4628,12401,1633,4,10/21/2022,NAIA,Role Player,3.14,,12.45,,54,57,,,,,,,,,73,71,,,,,,,,,,,3.14,12.45,55.5,72,4
4629,12402,1633,4,10/21/2022,NAIA,Role Player,3.23,,12.55,,55,53,,,,,,,,,69,72,,,,,,,,,,,3.23,12.55,54,70.5,4
4630,12403,1633,4,10/21/2022,NAIA,Starter,3.12,,12.46,,58,59,,,,,1.88,1.88,,,68,67,,,,,,,,,,,3.12,12.46,58.5,67.5,5
4631,12404,1633,4,10/21/2022,NAIA,Role Player,3.22,,12.68,,58,59,,,,,,,,,68,69,,,,,,,,,,,3.22,12.68,58.5,68.5,4
4632,1484,1633,4,10/21/2022,NAIA,Role Player,3.34,,13.27,,51,51,,,,,,,,,63,62,,48,57,46,52.1,6.6,61,1.43,0.18,15.4,3.34,13.27,51,62.5,4
4634,12408,1633,4,10/21/2022,NAIA,Starter,3.37,,13.58,,50,53,,,,,,,,,73,72,,,,,,,,,,,3.37,13.58,51.5,72.5,4
4636,12410,1633,4,10/21/2022,NAIA,Role Player,3.45,,13.84,,54,54,,,,,,,,,61,62,,,,,,,,,,,3.45,13.84,54,61.5,4
4637,12411,1633,4,10/21/2022,NAIA,Impact Player,3.16,,12.74,,55,55,,,,,1.78,1.87,,,76,77,,,,,,,,,,,3.16,12.74,55,76.5,5
4638,12412,1633,4,10/21/2022,NAIA,Impact Player,3.56,,14.22,,57,56,,,,,,,,,73,72,,,,,,,,,,,3.56,14.22,56.5,72.5,4
4639,12413,1633,4,10/21/2022,NAIA,Role Player,3.41,,13.44,,54,54,,,,,2.18,1.87,,,66,64,,,,,,,,,,,3.41,13.44,54,65,5
4640,12414,1633,4,10/21/2022,NAIA,Role Player,3.33,,12.63,,55,57,,,,,,,,,60,62,,,,,,,,,,,3.33,12.63,56,61,4
4642,12417,1633,4,10/21/2022,NAIA,Role Player,3.06,,12.05,,56,56,,,,,,,,,63,58,,,,,,,,,,,3.06,12.05,56,60.5,4
4662,11992,1635,4,10/14/2022,Division 2,Impact Player,3.4,3.4,14.3,,46,47,,,,,,,,,67,41,,,,,,,,,,,3.4,14.3,46.5,54,4
4664,11994,1635,4,10/14/2022,Division 2,Role Player,3.2,3.1,13.1,,45,46,,,,,,,,,57,54,,,,,,,,,,,3.15,13.1,45.5,55.5,4
4665,11995,1635,4,10/14/2022,Division 2,Starter,3,3.1,12.6,,56,57,,,,,,,,,60,62,,,,,,,,,,,3.05,12.6,56.5,61,4
4666,11996,1635,4,10/14/2022,Division 2,Role Player,3.1,3,12.4,,50,49,,,,,,,,,63,62,,,,,,,,,,,3.05,12.4,49.5,62.5,4
4667,11997,1635,4,10/14/2022,Division 2,Role Player,3.1,3.1,12.7,,48,49,,,,,,,,,52,51,,,,,,,,,,,3.1,12.7,48.5,51.5,4
4668,11998,1635,4,10/14/2022,Division 2,Impact Player,3.4,3.5,13.3,,55,59,,,,,,,,,63,66,,,,,,,,,,,3.45,13.3,57,64.5,4
4669,11999,1635,4,10/14/2022,Division 2,Starter,3.2,3.3,13.4,,57,59,,,,,,,,,54,62,,,,,,,,,,,3.25,13.4,58,58,4
4670,12000,1635,4,10/14/2022,Division 2,Starter,3.3,3.2,13.1,,61,61,,,,,,,,,66,66,,,,,,,,,,,3.25,13.1,61,66,4
4671,12001,1635,4,10/14/2022,Division 2,Impact Player,3.5,3.6,14.7,,52,54,,,,,,,,,61,59,,,,,,,,,,,3.55,14.7,53,60,4
4674,12004,1635,4,10/14/2022,Division 2,Role Player,3.4,3.3,13.6,,52,53,,,,,1.97,2,,,45,26,,,,,,,,,,,3.35,13.6,52.5,35.5,5
4676,12006,1635,4,10/14/2022,Division 2,Starter,3.2,3.2,12.9,,53,53,,,,,,,,,62,64,,,,,,,,,,,3.2,12.9,53,63,4
